task,trial_number,frequency,click_x_norm,click_y_norm,rt_ms,trial_type,trial_index,plugin_version,time_elapsed,participant_id,demographics
spatial_mapping,1,200,0.5071743592521213,0.7664528145695364,7497,html-keyboard-response,1,2.1.0,70141,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,2,4000,0.47737303474881,0.1720819536423841,4651,html-keyboard-response,3,2.1.0,76806,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,3,200,0.5088299883911941,0.7416183774834437,4683,html-keyboard-response,5,2.1.0,83508,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,4,1000,0.5005518426958299,0.4502276490066225,3228,html-keyboard-response,7,2.1.0,88743,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,5,4000,0.47737303474881,0.0843336092715231,2958,html-keyboard-response,9,2.1.0,93708,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,6,1000,0.4939293261395385,0.2184395695364238,4357,html-keyboard-response,11,2.1.0,100072,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,7,1000,0.4939293261395385,0.2184395695364238,2878,html-keyboard-response,13,2.1.0,104972,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,8,4000,0.4906180678613928,0.0826779801324503,2479,html-keyboard-response,15,2.1.0,109455,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
spatial_mapping,9,200,0.4839955513051014,0.7515521523178808,4119,html-keyboard-response,17,2.1.0,115584,P_20260327_115021,"{""gender"":""Sieviete"",""age"":35,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Mūzika"",""Sports"",""Videospēles"",""Lasīšana"",""other""],""hobbies-Comment"":""pārgājieni kalnos, ceļošana"",""music_education"":[""Jā""],""music_notes"":[""Jā""],""music_instrument"":""Jā, klavieres un vijoli""}"
