task,trial_number,frequency,click_x_norm,click_y_norm,rt_ms,trial_type,trial_index,plugin_version,time_elapsed,participant_id,demographics
spatial_mapping,1,4000,0.1239597601975498,0.4366810801700633,5621,html-keyboard-response,1,2.1.0,42569,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,2,200,0.480900254683443,0.8109728486934652,5499,html-keyboard-response,3,2.1.0,50115,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,3,1000,0.1933648563475846,0.5507037381308347,7670,html-keyboard-response,5,2.1.0,59817,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,4,1000,0.1933648563475846,0.5507037381308347,3085,html-keyboard-response,7,2.1.0,64932,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,5,200,0.2627699524976194,0.7663552868827285,4679,html-keyboard-response,9,2.1.0,71629,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,6,4000,0.1660985685743567,0.4837773954147297,4076,html-keyboard-response,11,2.1.0,77727,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,7,4000,0.2925149937047772,0.3524034634164496,6582,html-keyboard-response,13,2.1.0,86328,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,8,200,0.2578124456297598,0.6746414098273255,7536,html-keyboard-response,15,2.1.0,95893,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
spatial_mapping,9,1000,0.3520050761190927,0.4763411351129403,4508,html-keyboard-response,17,2.1.0,102433,P_20251213_095146,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Lasīšana"",""Mūzika""]}"
