task,trial_number,frequency,click_x_norm,click_y_norm,rt_ms,trial_type,trial_index,plugin_version,time_elapsed,participant_id,demographics
spatial_mapping,1,1000,0.4884381831087024,0.4695364339462179,5244,html-keyboard-response,1,2.1.0,226678,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,2,200,0.079497785757709,0.9248344471912512,4237,html-keyboard-response,3,2.1.0,232918,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,3,4000,0.8857891764861858,0.0572847783170788,3244,html-keyboard-response,5,2.1.0,238165,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,4,1000,0.0662527526451262,0.0605960365952245,4805,html-keyboard-response,7,2.1.0,244972,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,5,200,0.5232063950292322,0.4430463677210524,3200,html-keyboard-response,9,2.1.0,250178,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,6,4000,0.0828090440358547,0.077152327985953,2717,html-keyboard-response,11,2.1.0,254899,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,7,200,0.4751931499961196,0.9960265001713836,2308,html-keyboard-response,13,2.1.0,259210,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,8,4000,0.0364514281418149,0.0986755067939,2574,html-keyboard-response,15,2.1.0,263787,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,9,1000,0.9404249380755898,0.5175496789793305,2081,html-keyboard-response,17,2.1.0,267870,P_20260327_112643,"{""gender"":""Vīrietis"",""age"":34,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""Sports""],""music_education"":null,""music_notes"":null,""music_instrument"":null}"
